"Module","Scenario","Region","Item","Variable","Year","Unit","Value"
"MARKET","res_2_1720cap_after_2023_ref","ES000000","WHEA","INHA","2020","[kg/p/d]",0.106125708161938
"MARKET","res_2_1720cap_after_2023_ref","ES000000","BEEF","INHA","2020","[kg/p/d]",0.0182061830294827
"MARKET","res_2_1720cap_after_2023_ref","ES000000","PORK","INHA","2020","[kg/p/d]",0.099497787052461
"MARKET","res_2_1720cap_after_2023_ref","ES000000","SGMT","INHA","2020","[kg/p/d]",0.00340069272054228
"MARKET","res_2_1720cap_after_2023_ref","ES000000","EGGS","INHA","2020","[kg/p/d]",0.0366813477242244
"MARKET","res_2_1720cap_after_2023_ref","ES000000","POUM","INHA","2020","[kg/p/d]",0.057721125958421
"MARKET","res_2_1720cap_after_2023_ref","ES000000","WHEP","INHA","2020","[kg/p/d]",4.20641611934671e-05
"MARKET","res_2_1720cap_after_2023_ref","ES000000","CASE","INHA","2020","[kg/p/d]",0.000360515298916167
"MARKET","res_2_1720cap_after_2023_ref","ES000000","WMIO","INHA","2020","[kg/p/d]",0.000389231581517501
"MARKET","res_2_1720cap_after_2023_ref","ES000000","BUTT","INHA","2020","[kg/p/d]",0.00305253618926961
"MARKET","res_2_1720cap_after_2023_ref","ES000000","SMIP","INHA","2020","[kg/p/d]",0.00149666085867581
"MARKET","res_2_1720cap_after_2023_ref","ES000000","CHES","INHA","2020","[kg/p/d]",0.0292555908180938
"MARKET","res_2_1720cap_after_2023_ref","ES000000","FRMI","INHA","2020","[kg/p/d]",0.217442790948132
"MARKET","res_2_1720cap_after_2023_ref","ES000000","CREM","INHA","2020","[kg/p/d]",0.00349345098004126
"MARKET","res_2_1720cap_after_2023_ref","ES000000","COCM","INHA","2020","[kg/p/d]",0.00229062586350998
"MARKET","res_2_1720cap_after_2023_ref","ES000000","RICE","INHA","2020","[kg/p/d]",0.000149764942526925
"MARKET","res_2_1720cap_after_2023_ref","ES000000","SUGA","INHA","2020","[kg/p/d]",0.0782710785180157
"MARKET","res_2_1720cap_after_2023_ref","ES000000","RAPO","INHA","2020","[kg/p/d]",5.18836335235562e-06
"MARKET","res_2_1720cap_after_2023_ref","ES000000","SUNO","INHA","2020","[kg/p/d]",0.0285552182138896
"MARKET","res_2_1720cap_after_2023_ref","ES000000","SOYO","INHA","2020","[kg/p/d]",0.0121566861642642
"MARKET","res_2_1720cap_after_2023_ref","ES000000","OLIO","INHA","2020","[kg/p/d]",0.0352838339089319
"MARKET","res_2_1720cap_after_2023_ref","ES000000","PLMO","INHA","2020","[kg/p/d]",0.000141082003022839
"MARKET","res_2_1720cap_after_2023_ref","ES000000","OTHO","INHA","2020","[kg/p/d]",0.00874405755426449
"MARKET","res_2_1720cap_after_2023_ref","ES000000","MILK","INHA","2020","[kg/p/d]",0.00933869884772124
"MARKET","res_2_1720cap_after_2023_ref","ES000000","COFF","INHA","2020","[kg/p/d]",0.00788166240784631
"MARKET","res_2_1720cap_after_2023_ref","ES000000","TEAS","INHA","2020","[kg/p/d]",0.000300166281611938
"MARKET","res_2_1720cap_after_2023_ref","ES000000","FFIS","INHA","2020","[kg/p/d]",0.00666450087385461
"MARKET","res_2_1720cap_after_2023_ref","ES000000","SFIS","INHA","2020","[kg/p/d]",0.0552407904563836
"MARKET","res_2_1720cap_after_2023_ref","ES000000","OAQU","INHA","2020","[kg/p/d]",0.0262077720520118
"MARKET","res_2_1720cap_after_2023_ref","FR000000","RYEM","INHA","2020","[kg/p/d]",0.000271947581647571
"MARKET","res_2_1720cap_after_2023_ref","FR000000","BARL","INHA","2020","[kg/p/d]",0.0580024799590295
"MARKET","res_2_1720cap_after_2023_ref","FR000000","OATS","INHA","2020","[kg/p/d]",0.000339787087091758
"MARKET","res_2_1720cap_after_2023_ref","FR000000","MAIZ","INHA","2020","[kg/p/d]",0.00189120597069362
"MARKET","res_2_1720cap_after_2023_ref","FR000000","OCER","INHA","2020","[kg/p/d]",0.000485910551725257
"MARKET","res_2_1720cap_after_2023_ref","FR000000","SOYA","INHA","2020","[kg/p/d]",0.000521089337765077
"MARKET","res_2_1720cap_after_2023_ref","FR000000","PULS","INHA","2020","[kg/p/d]",0.00399286462988004
"MARKET","res_2_1720cap_after_2023_ref","FR000000","POTA","INHA","2020","[kg/p/d]",0.0575050707988588
"MARKET","res_2_1720cap_after_2023_ref","FR000000","TOMA","INHA","2020","[kg/p/d]",0.0285764661517324
"MARKET","res_2_1720cap_after_2023_ref","FR000000","OVEG","INHA","2020","[kg/p/d]",0.0976304129027819
"MARKET","res_2_1720cap_after_2023_ref","FR000000","APPL","INHA","2020","[kg/p/d]",0.0128407643781932
"MARKET","res_2_1720cap_after_2023_ref","FR000000","OFRU","INHA","2020","[kg/p/d]",0.00415941080159725
"MARKET","res_2_1720cap_after_2023_ref","FR000000","CITR","INHA","2020","[kg/p/d]",0.0172375622958289
"MARKET","res_2_1720cap_after_2023_ref","FR000000","TAGR","INHA","2020","[kg/p/d]",0.00738327031805124
"MARKET","res_2_1720cap_after_2023_ref","FR000000","TABO","INHA","2020","[kg/p/d]",3.6682316148578e-05
"MARKET","res_2_1720cap_after_2023_ref","FR000000","TWIN","INHA","2020","[kg/p/d]",0.0979004274646533
"MARKET","res_2_1720cap_after_2023_ref","FR000000","WHEA","INHA","2020","[kg/p/d]",0.120772372624399
"MARKET","res_2_1720cap_after_2023_ref","FR000000","BEEF","INHA","2020","[kg/p/d]",0.0379231364888205
"MARKET","res_2_1720cap_after_2023_ref","FR000000","PORK","INHA","2020","[kg/p/d]",0.059361748316271
"MARKET","res_2_1720cap_after_2023_ref","FR000000","SGMT","INHA","2020","[kg/p/d]",0.00530272708836422
"MARKET","res_2_1720cap_after_2023_ref","FR000000","EGGS","INHA","2020","[kg/p/d]",0.0267219573832777
"MARKET","res_2_1720cap_after_2023_ref","FR000000","POUM","INHA","2020","[kg/p/d]",0.045864385377679
"MARKET","res_2_1720cap_after_2023_ref","FR000000","WHEP","INHA","2020","[kg/p/d]",0.000621698606149319
"MARKET","res_2_1720cap_after_2023_ref","FR000000","CASE","INHA","2020","[kg/p/d]",0.000224516202824983
"MARKET","res_2_1720cap_after_2023_ref","FR000000","WMIO","INHA","2020","[kg/p/d]",0.00160304539045861
"MARKET","res_2_1720cap_after_2023_ref","FR000000","BUTT","INHA","2020","[kg/p/d]",0.0157427387257538
"MARKET","res_2_1720cap_after_2023_ref","FR000000","SMIP","INHA","2020","[kg/p/d]",0.00431559323719276
"MARKET","res_2_1720cap_after_2023_ref","FR000000","CHES","INHA","2020","[kg/p/d]",0.0487596553413825
"MARKET","res_2_1720cap_after_2023_ref","FR000000","FRMI","INHA","2020","[kg/p/d]",0.216571499787111
"MARKET","res_2_1720cap_after_2023_ref","FR000000","CREM","INHA","2020","[kg/p/d]",0.0105152888987905
"MARKET","res_2_1720cap_after_2023_ref","FR000000","COCM","INHA","2020","[kg/p/d]",0.00419907763556749
"MARKET","res_2_1720cap_after_2023_ref","FR000000","RICE","INHA","2020","[kg/p/d]",0.00418525847513248
"MARKET","res_2_1720cap_after_2023_ref","FR000000","SUGA","INHA","2020","[kg/p/d]",0.113842365230114
"MARKET","res_2_1720cap_after_2023_ref","FR000000","RAPO","INHA","2020","[kg/p/d]",0.00106902321026032
"MARKET","res_2_1720cap_after_2023_ref","FR000000","SUNO","INHA","2020","[kg/p/d]",0.00995755101555917
"MARKET","res_2_1720cap_after_2023_ref","FR000000","SOYO","INHA","2020","[kg/p/d]",0.00202793740277453
"MARKET","res_2_1720cap_after_2023_ref","FR000000","OLIO","INHA","2020","[kg/p/d]",0.00446652369440243
"MARKET","res_2_1720cap_after_2023_ref","FR000000","PLMO","INHA","2020","[kg/p/d]",0.000669364929882769
"MARKET","res_2_1720cap_after_2023_ref","FR000000","OTHO","INHA","2020","[kg/p/d]",0.0038799223185333
"MARKET","res_2_1720cap_after_2023_ref","FR000000","MILK","INHA","2020","[kg/p/d]",0.0287693307803319
"MARKET","res_2_1720cap_after_2023_ref","FR000000","COFF","INHA","2020","[kg/p/d]",0.0135922429342753
"MARKET","res_2_1720cap_after_2023_ref","FR000000","TEAS","INHA","2020","[kg/p/d]",0.000879800107769964
"MARKET","res_2_1720cap_after_2023_ref","FR000000","FFIS","INHA","2020","[kg/p/d]",0.00883479593394235
"MARKET","res_2_1720cap_after_2023_ref","FR000000","SFIS","INHA","2020","[kg/p/d]",0.0275621185035312
"MARKET","res_2_1720cap_after_2023_ref","FR000000","OAQU","INHA","2020","[kg/p/d]",0.02116298861802
"MARKET","res_2_1720cap_after_2023_ref","IR000000","RYEM","INHA","2020","[kg/p/d]",0.000177027667441039
"MARKET","res_2_1720cap_after_2023_ref","IR000000","BARL","INHA","2020","[kg/p/d]",0.0468052003178616
"MARKET","res_2_1720cap_after_2023_ref","IR000000","OATS","INHA","2020","[kg/p/d]",0.00202076740485592
"MARKET","res_2_1720cap_after_2023_ref","IR000000","MAIZ","INHA","2020","[kg/p/d]",0.00590859768786697
"MARKET","res_2_1720cap_after_2023_ref","IR000000","OCER","INHA","2020","[kg/p/d]",0.0190053559030669
"MARKET","res_2_1720cap_after_2023_ref","IR000000","SUNF","INHA","2020","[kg/p/d]",5.97148160906919e-05
"MARKET","res_2_1720cap_after_2023_ref","IR000000","SOYA","INHA","2020","[kg/p/d]",0.00160674246375761
"MARKET","res_2_1720cap_after_2023_ref","IR000000","PULS","INHA","2020","[kg/p/d]",0.00282446351623483
"MARKET","res_2_1720cap_after_2023_ref","IR000000","POTA","INHA","2020","[kg/p/d]",0.0814887626663296
"MARKET","res_2_1720cap_after_2023_ref","IR000000","TOMA","INHA","2020","[kg/p/d]",0.0132105632235808
"MARKET","res_2_1720cap_after_2023_ref","IR000000","OVEG","INHA","2020","[kg/p/d]",0.0491678943147473
"MARKET","res_2_1720cap_after_2023_ref","IR000000","APPL","INHA","2020","[kg/p/d]",0.0158349917626423
"MARKET","res_2_1720cap_after_2023_ref","IR000000","OFRU","INHA","2020","[kg/p/d]",0.000375042572513067
"MARKET","res_2_1720cap_after_2023_ref","IR000000","CITR","INHA","2020","[kg/p/d]",0.00562157961555279
"MARKET","res_2_1720cap_after_2023_ref","IR000000","TAGR","INHA","2020","[kg/p/d]",0.0107808301530036
"MARKET","res_2_1720cap_after_2023_ref","IR000000","TABO","INHA","2020","[kg/p/d]",0.000391841593802161
"MARKET","res_2_1720cap_after_2023_ref","IR000000","TWIN","INHA","2020","[kg/p/d]",0.052715323315468
"MARKET","res_2_1720cap_after_2023_ref","IR000000","WHEA","INHA","2020","[kg/p/d]",0.0626019168059997
"MARKET","res_2_1720cap_after_2023_ref","IR000000","BEEF","INHA","2020","[kg/p/d]",0.0317234225699837
"MARKET","res_2_1720cap_after_2023_ref","IR000000","PORK","INHA","2020","[kg/p/d]",0.0518653632852564
"MARKET","res_2_1720cap_after_2023_ref","IR000000","SGMT","INHA","2020","[kg/p/d]",0.00502770442947333
"MARKET","res_2_1720cap_after_2023_ref","IR000000","EGGS","INHA","2020","[kg/p/d]",0.0247349732810335
"MARKET","res_2_1720cap_after_2023_ref","IR000000","POUM","INHA","2020","[kg/p/d]",0.0572604219838989
"MARKET","res_2_1720cap_after_2023_ref","IR000000","WHEP","INHA","2020","[kg/p/d]",0.00432533000221541
"MARKET","res_2_1720cap_after_2023_ref","IR000000","CASE","INHA","2020","[kg/p/d]",0.000526266456780641
"MARKET","res_2_1720cap_after_2023_ref","IR000000","WMIO","INHA","2020","[kg/p/d]",0.00128809594806714
"MARKET","res_2_1720cap_after_2023_ref","IR000000","BUTT","INHA","2020","[kg/p/d]",0.00664063099277069
"MARKET","res_2_1720cap_after_2023_ref","IR000000","SMIP","INHA","2020","[kg/p/d]",0.0123741999026101
"MARKET","res_2_1720cap_after_2023_ref","IR000000","CHES","INHA","2020","[kg/p/d]",0.0233030430042779
"MARKET","res_2_1720cap_after_2023_ref","IR000000","FRMI","INHA","2020","[kg/p/d]",0.607183255337271
"MARKET","res_2_1720cap_after_2023_ref","IR000000","CREM","INHA","2020","[kg/p/d]",0.0084346387338555
"MARKET","res_2_1720cap_after_2023_ref","IR000000","COCM","INHA","2020","[kg/p/d]",0.0352961530350431
"MARKET","res_2_1720cap_after_2023_ref","IR000000","RICE","INHA","2020","[kg/p/d]",0.00525157602763545
"MARKET","res_2_1720cap_after_2023_ref","IR000000","SUGA","INHA","2020","[kg/p/d]",0.107088270661087
"MARKET","res_2_1720cap_after_2023_ref","IR000000","RAPO","INHA","2020","[kg/p/d]",0.00288506133485482
"MARKET","res_2_1720cap_after_2023_ref","IR000000","SUNO","INHA","2020","[kg/p/d]",0.00538647523922271
"MARKET","res_2_1720cap_after_2023_ref","IR000000","SOYO","INHA","2020","[kg/p/d]",0.0197699896731635
"MARKET","res_2_1720cap_after_2023_ref","IR000000","OLIO","INHA","2020","[kg/p/d]",0.00200716885640676
"MARKET","res_2_1720cap_after_2023_ref","IR000000","PLMO","INHA","2020","[kg/p/d]",0.00133569726267597
"MARKET","res_2_1720cap_after_2023_ref","IR000000","OTHO","INHA","2020","[kg/p/d]",0.00824786594196117
"MARKET","res_2_1720cap_after_2023_ref","IR000000","MILK","INHA","2020","[kg/p/d]",0.00759384084619707
"MARKET","res_2_1720cap_after_2023_ref","IR000000","COFF","INHA","2020","[kg/p/d]",0.00599503303631099
"MARKET","res_2_1720cap_after_2023_ref","IR000000","TEAS","INHA","2020","[kg/p/d]",0.00618107911795354
"MARKET","res_2_1720cap_after_2023_ref","IR000000","FFIS","INHA","2020","[kg/p/d]",0.00769382134182848
"MARKET","res_2_1720cap_after_2023_ref","IR000000","SFIS","INHA","2020","[kg/p/d]",0.0319443418473056
"MARKET","res_2_1720cap_after_2023_ref","IR000000","OAQU","INHA","2020","[kg/p/d]",0.00505160961121973
"MARKET","res_2_1720cap_after_2023_ref","IT000000","RYEM","INHA","2020","[kg/p/d]",6.23688358002453e-05
"MARKET","res_2_1720cap_after_2023_ref","IT000000","BARL","INHA","2020","[kg/p/d]",0.011040929746935
"MARKET","res_2_1720cap_after_2023_ref","IT000000","OATS","INHA","2020","[kg/p/d]",0.000343260693830525
"MARKET","res_2_1720cap_after_2023_ref","IT000000","MAIZ","INHA","2020","[kg/p/d]",0.000795621383619994
"MARKET","res_2_1720cap_after_2023_ref","IT000000","OCER","INHA","2020","[kg/p/d]",0.000771953862363684
"MARKET","res_2_1720cap_after_2023_ref","IT000000","SOYA","INHA","2020","[kg/p/d]",4.72299550376309e-05
"MARKET","res_2_1720cap_after_2023_ref","IT000000","PULS","INHA","2020","[kg/p/d]",0.00321613630655116
"MARKET","res_2_1720cap_after_2023_ref","IT000000","POTA","INHA","2020","[kg/p/d]",0.0551241142358935
"MARKET","res_2_1720cap_after_2023_ref","IT000000","TOMA","INHA","2020","[kg/p/d]",0.0402439650907377
"MARKET","res_2_1720cap_after_2023_ref","IT000000","OVEG","INHA","2020","[kg/p/d]",0.106506755449905
"MARKET","res_2_1720cap_after_2023_ref","IT000000","APPL","INHA","2020","[kg/p/d]",0.0121066202681097
"MARKET","res_2_1720cap_after_2023_ref","IT000000","OFRU","INHA","2020","[kg/p/d]",0.000264612013606274
"MARKET","res_2_1720cap_after_2023_ref","IT000000","CITR","INHA","2020","[kg/p/d]",0.0295824116833502
"MARKET","res_2_1720cap_after_2023_ref","IT000000","TAGR","INHA","2020","[kg/p/d]",0.00770355425143026
"MARKET","res_2_1720cap_after_2023_ref","IT000000","TABO","INHA","2020","[kg/p/d]",0.00173175586973799
"MARKET","res_2_1720cap_after_2023_ref","IT000000","TWIN","INHA","2020","[kg/p/d]",0.0904367180042515
"MARKET","res_2_1720cap_after_2023_ref","IT000000","WHEA","INHA","2020","[kg/p/d]",0.152914900651778
"MARKET","res_2_1720cap_after_2023_ref","IT000000","BEEF","INHA","2020","[kg/p/d]",0.0275205654665308
"MARKET","res_2_1720cap_after_2023_ref","IT000000","PORK","INHA","2020","[kg/p/d]",0.0675508192651969
"MARKET","res_2_1720cap_after_2023_ref","IT000000","SGMT","INHA","2020","[kg/p/d]",0.00165418244239832
"MARKET","res_2_1720cap_after_2023_ref","IT000000","EGGS","INHA","2020","[kg/p/d]",0.0267848973945213
"MARKET","res_2_1720cap_after_2023_ref","IT000000","POUM","INHA","2020","[kg/p/d]",0.0372434594867687
"MARKET","res_2_1720cap_after_2023_ref","IT000000","WHEP","INHA","2020","[kg/p/d]",8.8858228752552e-06
"MARKET","res_2_1720cap_after_2023_ref","IT000000","CASE","INHA","2020","[kg/p/d]",8.87334365221203e-05
"MARKET","res_2_1720cap_after_2023_ref","IT000000","WMIO","INHA","2020","[kg/p/d]",0.0017036802338194
"MARKET","res_2_1720cap_after_2023_ref","IT000000","BUTT","INHA","2020","[kg/p/d]",0.00519753469355397
"MARKET","res_2_1720cap_after_2023_ref","IT000000","SMIP","INHA","2020","[kg/p/d]",0.00107664403229616
"MARKET","res_2_1720cap_after_2023_ref","IT000000","CHES","INHA","2020","[kg/p/d]",0.0459120191593316
"MARKET","res_2_1720cap_after_2023_ref","IT000000","FRMI","INHA","2020","[kg/p/d]",0.103954683095382
"MARKET","res_2_1720cap_after_2023_ref","IT000000","CREM","INHA","2020","[kg/p/d]",0.00421651202144848
"MARKET","res_2_1720cap_after_2023_ref","IT000000","COCM","INHA","2020","[kg/p/d]",0.000189570371497775
"MARKET","res_2_1720cap_after_2023_ref","IT000000","RICE","INHA","2020","[kg/p/d]",0.00138504204104219
"MARKET","res_2_1720cap_after_2023_ref","IT000000","SUGA","INHA","2020","[kg/p/d]",0.0740010933529657
"MARKET","res_2_1720cap_after_2023_ref","IT000000","RAPO","INHA","2020","[kg/p/d]",0.000686480797862834
"MARKET","res_2_1720cap_after_2023_ref","IT000000","SUNO","INHA","2020","[kg/p/d]",0.0189324464315053
"MARKET","res_2_1720cap_after_2023_ref","IT000000","SOYO","INHA","2020","[kg/p/d]",0.0148627848069448
"MARKET","res_2_1720cap_after_2023_ref","IT000000","OLIO","INHA","2020","[kg/p/d]",0.0203319015025392
"MARKET","res_2_1720cap_after_2023_ref","IT000000","PLMO","INHA","2020","[kg/p/d]",0.00724861981952811
"MARKET","res_2_1720cap_after_2023_ref","IT000000","OTHO","INHA","2020","[kg/p/d]",0.0111467417737458
"MARKET","res_2_1720cap_after_2023_ref","IT000000","MILK","INHA","2020","[kg/p/d]",0.0371905784874101
"MARKET","res_2_1720cap_after_2023_ref","IT000000","COFF","INHA","2020","[kg/p/d]",0.0122490662706285
"MARKET","res_2_1720cap_after_2023_ref","IT000000","TEAS","INHA","2020","[kg/p/d]",0.000365111960588664
"MARKET","res_2_1720cap_after_2023_ref","IT000000","FFIS","INHA","2020","[kg/p/d]",0.00835964141703992
"MARKET","res_2_1720cap_after_2023_ref","IT000000","SFIS","INHA","2020","[kg/p/d]",0.0312666295841266
"MARKET","res_2_1720cap_after_2023_ref","IT000000","OAQU","INHA","2020","[kg/p/d]",0.0239489648226516
"MARKET","res_2_1720cap_after_2023_ref","NL000000","RYEM","INHA","2020","[kg/p/d]",0.00215016945758143
"MARKET","res_2_1720cap_after_2023_ref","NL000000","BARL","INHA","2020","[kg/p/d]",0.0124132852290724
"MARKET","res_2_1720cap_after_2023_ref","NL000000","OATS","INHA","2020","[kg/p/d]",0.00178060988807241
"MARKET","res_2_1720cap_after_2023_ref","NL000000","MAIZ","INHA","2020","[kg/p/d]",0.000778879703096584
"MARKET","res_2_1720cap_after_2023_ref","NL000000","OCER","INHA","2020","[kg/p/d]",0.00808002157596421
"MARKET","res_2_1720cap_after_2023_ref","NL000000","SUNF","INHA","2020","[kg/p/d]",0.00160843552713381
"MARKET","res_2_1720cap_after_2023_ref","NL000000","SOYA","INHA","2020","[kg/p/d]",0.00320857365843723
"MARKET","res_2_1720cap_after_2023_ref","NL000000","PULS","INHA","2020","[kg/p/d]",0.00435360072340218
"MARKET","res_2_1720cap_after_2023_ref","NL000000","POTA","INHA","2020","[kg/p/d]",0.090067666088662
"MARKET","res_2_1720cap_after_2023_ref","NL000000","TOMA","INHA","2020","[kg/p/d]",0.00712560132567654
"MARKET","res_2_1720cap_after_2023_ref","NL000000","OVEG","INHA","2020","[kg/p/d]",0.0589348631645943
"MARKET","res_2_1720cap_after_2023_ref","NL000000","APPL","INHA","2020","[kg/p/d]",0.0183275939276094
"MARKET","res_2_1720cap_after_2023_ref","NL000000","OFRU","INHA","2020","[kg/p/d]",0.00595377682841091
"MARKET","res_2_1720cap_after_2023_ref","NL000000","CITR","INHA","2020","[kg/p/d]",0.0337091266719053
"MARKET","res_2_1720cap_after_2023_ref","NL000000","TAGR","INHA","2020","[kg/p/d]",0.0138178532824706
"MARKET","res_2_1720cap_after_2023_ref","NL000000","TABO","INHA","2020","[kg/p/d]",0.00024341508605899
"MARKET","res_2_1720cap_after_2023_ref","NL000000","TWIN","INHA","2020","[kg/p/d]",0.0476648364816152
"MARKET","res_2_1720cap_after_2023_ref","NL000000","WHEA","INHA","2020","[kg/p/d]",0.118417626609576
"MARKET","res_2_1720cap_after_2023_ref","NL000000","BEEF","INHA","2020","[kg/p/d]",0.0290806277402924
"MARKET","res_2_1720cap_after_2023_ref","NL000000","PORK","INHA","2020","[kg/p/d]",0.0556384414186528
"MARKET","res_2_1720cap_after_2023_ref","NL000000","SGMT","INHA","2020","[kg/p/d]",0.00270261476617351
"MARKET","res_2_1720cap_after_2023_ref","NL000000","EGGS","INHA","2020","[kg/p/d]",0.0306825069747152
"MARKET","res_2_1720cap_after_2023_ref","NL000000","POUM","INHA","2020","[kg/p/d]",0.0223317100964581
"MARKET","res_2_1720cap_after_2023_ref","NL000000","WHEP","INHA","2020","[kg/p/d]",0.00318535412820346
"MARKET","res_2_1720cap_after_2023_ref","NL000000","CASE","INHA","2020","[kg/p/d]",0.00268107654237213
"MARKET","res_2_1720cap_after_2023_ref","NL000000","WMIO","INHA","2020","[kg/p/d]",0.00486521003119454
"MARKET","res_2_1720cap_after_2023_ref","NL000000","BUTT","INHA","2020","[kg/p/d]",0.0179447204093662
